web-scraper-order,web-scraper-start-url,type_habits,prix,adresse,img_link-src
"1739371619-499","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189912_uploaded_image1_1590707745.jpg"
"1739371619-500","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189909_uploaded_image1_1590707707.jpg"
"1739371619-501","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189905_uploaded_image1_1590707664.jpg"
"1739371619-502","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tunique enfant","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2188090_uploaded_image1_1590683954.jpg"
"1739371619-503","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2184188_uploaded_image1_1590625078.jpg"
"1739371619-504","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2184187_uploaded_image1_1590625040.jpg"
"1739371619-505","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2184184_uploaded_image1_1590624990.jpg"
"1739371619-506","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","30 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2182372_uploaded_image1_1590597500.45.jpeg"
"1739371619-507","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177971_uploaded_image1_1590535377.jpg"
"1739371619-508","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177970_uploaded_image1_1590535346.jpg"
"1739371619-509","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177965_uploaded_image1_1590535317.jpg"
"1739371619-510","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177962_uploaded_image1_1590535287.jpg"
"1739371619-511","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177960_uploaded_image1_1590535252.jpg"
"1739371619-512","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Pack chouchou","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2176228_uploaded_image1_1590509691.jpg"
"1739371619-513","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Pack chouchou","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2175810_uploaded_image1_1590504416.jpg"
"1739371619-514","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Pack chouchou","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2175750_uploaded_image1_1590504008.jpg"
"1739371619-515","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Shorts pour enfant","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2175607_uploaded_image1_1590502636.jpg"
"1739371619-516","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tuniques","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2161581_uploaded_image1_1590235673.jpg"
"1739371619-517","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160098_uploaded_image1_1590213898.jpg"
"1739371619-518","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet  enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160093_uploaded_image1_1590213831.jpg"
"1739371619-519","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160087_uploaded_image1_1590213716.jpg"
"1739371619-520","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Polo  enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160076_uploaded_image1_1590213417.jpg"
"1739371619-521","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159344_uploaded_image1_1590187027.jpg"
"1739371619-522","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159338_uploaded_image1_1590186982.jpg"
"1739371619-523","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155117_uploaded_image1_1590127713.jpg"
"1739371619-524","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155110_uploaded_image1_1590127618.jpg"
"1739371619-525","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155108_uploaded_image1_1590127576.jpg"
"1739371619-526","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155103_uploaded_image1_1590127504.jpg"
"1739371619-527","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155102_uploaded_image1_1590127421.jpg"
"1739371619-528","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe","4 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2153809_uploaded_image1_1590099380.jpg"
"1739371619-529","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes pour enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2152306_uploaded_image1_1590078155.jpg"
"1739371619-530","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Prêt à porter enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2151645_uploaded_image1_1590070258.jpg"
"1739371619-531","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Prêt à porter enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2151640_uploaded_image1_1590070200.jpg"
"1739371619-532","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Maillot de bain enfant","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2149152_uploaded_image1_1590040994.jpg"
"1739371619-533","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé personnalisé","10 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2148439_uploaded_image1_1590022539.jpg"
"1739371619-534","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe enfant","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2143561_uploaded_image1_1589962898.jpg"
"1739371619-535","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2138403_uploaded_image1_1589887328.jpg"
"1739371619-536","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe enfant","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2137750_uploaded_image1_1589880956.jpg"
"1739371619-537","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136750_uploaded_image1_1589868547.jpg"
"1739371619-538","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Polo enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136746_uploaded_image1_1589868484.jpg"
"1739371619-539","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Pantalon enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136743_uploaded_image1_1589868445.jpg"
"1739371619-540","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136740_uploaded_image1_1589868405.jpg"
"1739371619-541","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136737_uploaded_image1_1589868371.jpg"
"1739371622-542","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394791_uploaded_image1_1593908997.jpg"
"1739371622-543","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394790_uploaded_image1_1593908968.jpg"
"1739371622-544","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394789_uploaded_image1_1593908940.jpg"
"1739371622-545","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394787_uploaded_image1_1593908893.jpg"
"1739371622-546","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Crop top  / enfants","300CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2393141_uploaded_image1_1593877001.jpg"
"1739371622-547","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble bébé","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2393110_uploaded_image1_1593876568.jpg"
"1739371622-548","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements  enfant","500CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2391012_uploaded_image1_1593848227.jpg"
"1739371622-549","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2390252_uploaded_image1_1593820266.jpg"
"1739371622-550","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2390249_uploaded_image2_1593820152.jpeg"
"1739371622-551","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Pantalon pour enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2390242_uploaded_image1_1593820048.jpg"
"1739371622-552","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2390222_uploaded_image1_1593819740.jpg"
"1739371622-553","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements  enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385514_uploaded_image1_1593757178.jpg"
"1739371622-554","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtement enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385511_uploaded_image1_1593757128.jpg"
"1739371622-555","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements  enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385507_uploaded_image1_1593757086.jpg"
"1739371622-556","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements  enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385501_uploaded_image1_1593757023.jpg"
"1739371622-557","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtement enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385500_uploaded_image1_1593756984.jpg"
"1739371622-558","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385478_uploaded_image1_1593756723.jpg"
"1739371622-559","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements  enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385474_uploaded_image1_1593756680.jpg"
"1739371622-560","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385470_uploaded_image1_1593756621.jpg"
"1739371622-561","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385466_uploaded_image1_1593756575.jpg"
"1739371622-562","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Robes / enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385463_uploaded_image1_1593756545.jpg"
"1739371622-563","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2385462_uploaded_image1_1593756505.jpg"
"1739371622-564","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384790_uploaded_image1_1593734738.jpg"
"1739371622-565","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384787_uploaded_image1_1593734705.jpg"
"1739371622-566","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements - Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384784_uploaded_image1_1593734669.jpg"
"1739371622-567","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384780_uploaded_image1_1593734638.jpg"
"1739371622-568","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384777_uploaded_image2_1593734610.jpeg"
"1739371622-569","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements - Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384771_uploaded_image1_1593734573.jpg"
"1739371622-570","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384768_uploaded_image3_1593734533.jpeg"
"1739371622-571","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384763_uploaded_image1_1593734473.jpg"
"1739371622-572","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383727_uploaded_image1_1593717954.jpg"
"1739371622-573","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383539_uploaded_image1_1593715653.jpg"
"1739371622-574","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383536_uploaded_image1_1593715625.jpg"
